latitude,longitude,current_rain_mm_hr,rain_48h_mm,soil_moisture_pct,forecast_severity,forecast_label,trigger_score,alert_level,alert_status
24.63462,88.29111,37.16,94.85,75.85,2,Heavy Rain,0.3659,1,Watch
28.50063,95.63452,110.99,58.66,55.52,0,Clear,0.3411,1,Watch
25.49267,92.14645,70.42,432.26,71.54,2,Heavy Rain,0.6295,2,Warning
21.51839,96.52543,0.79,159.83,17.46,0,Clear,0.1095,0,Safe
28.82874,92.60908,10.01,12.44,19.44,3,Extreme Storm,0.1256,0,Safe
28.16545,88.49968,0.1,391.89,32.53,2,Heavy Rain,0.3836,1,Watch
26.50171,90.99323,60.85,16.96,43.06,0,Clear,0.2055,0,Safe
26.39754,91.10702,2.01,560.59,99.42,0,Clear,0.6137,2,Warning
25.66996,93.42756,10.86,134.87,15.78,1,Light Rain,0.1912,0,Safe
25.52872,96.56485,86.41,80.39,96.74,0,Clear,0.4677,1,Watch
23.53575,93.59574,36.85,29.78,16.12,2,Heavy Rain,0.1479,0,Safe
28.00469,91.60767,1.77,481.55,58.54,3,Extreme Storm,0.5354,2,Warning
24.76524,88.7529,1.38,58.37,47.0,2,Heavy Rain,0.292,1,Watch
23.58419,88.1047,5.79,38.72,51.88,0,Clear,0.1955,0,Safe
24.12072,93.60443,37.02,22.88,55.43,1,Light Rain,0.2178,0,Safe
23.43917,94.5577,0.58,91.38,51.54,2,Heavy Rain,0.2073,0,Safe
28.68897,90.60624,0.51,42.64,82.84,3,Extreme Storm,0.3164,1,Watch
26.83561,94.33409,42.94,23.96,11.88,0,Clear,0.1071,0,Safe
24.82761,91.02042,40.83,581.36,64.52,1,Light Rain,0.6775,2,Warning
22.0795,88.6335,9.55,62.84,37.15,1,Light Rain,0.092,0,Safe
26.20366,89.46546,3.66,105.03,72.64,1,Light Rain,0.2525,1,Watch
22.48759,92.9754,32.64,134.84,19.49,1,Light Rain,0.2984,1,Watch
26.82449,88.94492,106.68,9.47,57.52,1,Light Rain,0.3619,1,Watch
27.4504,89.1559,1.56,95.77,66.05,1,Light Rain,0.2674,1,Watch
24.08564,93.08365,35.65,110.57,92.89,0,Clear,0.3428,1,Watch
28.04775,96.97482,30.56,14.49,11.78,1,Light Rain,0.1549,0,Safe
22.33482,96.26026,1.43,1.61,46.57,2,Heavy Rain,0.1144,0,Safe
26.30703,92.0297,8.55,33.93,45.26,0,Clear,0.133,0,Safe
26.37105,91.50528,1.28,232.29,51.2,2,Heavy Rain,0.2684,1,Watch
24.79495,92.00162,0.62,310.6,58.83,1,Light Rain,0.3877,1,Watch
28.82195,96.04484,97.46,138.02,22.42,1,Light Rain,0.326,1,Watch
25.64079,88.18968,45.16,26.28,23.29,3,Extreme Storm,0.1858,0,Safe
26.62258,90.84339,0.85,27.6,32.1,2,Heavy Rain,0.2071,0,Safe
24.01537,90.75715,124.31,175.81,35.09,2,Heavy Rain,0.5064,2,Warning
25.94988,90.89534,2.18,25.9,37.58,2,Heavy Rain,0.2227,0,Safe
27.21172,88.03911,1.62,3.8,50.35,1,Light Rain,0.1042,0,Safe
22.92436,96.36338,0.72,0.12,33.63,2,Heavy Rain,0.1119,0,Safe
24.93194,95.76402,46.04,27.24,62.17,1,Light Rain,0.3317,1,Watch
29.18976,91.40181,1.55,9.74,38.53,2,Heavy Rain,0.2045,0,Safe
25.67173,94.86115,16.45,71.7,25.87,1,Light Rain,0.2294,0,Safe
25.65271,94.5527,14.09,109.14,75.42,2,Heavy Rain,0.3419,1,Watch
26.14564,90.04777,0.55,163.5,67.6,2,Heavy Rain,0.3412,1,Watch
26.14498,96.58879,1.07,164.65,68.26,2,Heavy Rain,0.3735,1,Watch
25.79463,90.51645,2.78,246.55,22.34,1,Light Rain,0.2041,0,Safe
26.02683,89.62134,6.52,14.03,65.84,1,Light Rain,0.226,0,Safe
23.379,90.55908,15.83,10.03,20.93,3,Extreme Storm,0.2868,1,Watch
25.10346,89.3721,105.21,395.21,29.05,0,Clear,0.4971,1,Watch
26.49568,90.44714,1.66,563.75,25.58,1,Light Rain,0.4117,1,Watch
21.94719,90.90893,46.59,194.99,63.38,0,Clear,0.3825,1,Watch
28.03786,94.08646,0.24,157.15,24.04,0,Clear,0.1292,0,Safe
28.64679,90.5398,37.1,121.69,17.6,2,Heavy Rain,0.2494,0,Safe
28.68723,88.12713,1.46,13.89,79.95,3,Extreme Storm,0.3551,1,Watch
26.96847,91.79749,0.72,104.81,48.22,0,Clear,0.214,0,Safe
25.66608,97.2832,4.61,21.68,46.43,2,Heavy Rain,0.1853,0,Safe
21.59044,90.96207,1.48,210.12,23.95,1,Light Rain,0.2693,1,Watch
24.04725,93.56201,7.5,479.15,66.23,2,Heavy Rain,0.4975,1,Watch
23.7793,90.76676,92.46,214.28,27.31,2,Heavy Rain,0.4398,1,Watch
25.16986,91.6463,4.62,156.58,55.49,2,Heavy Rain,0.3021,1,Watch
24.75501,89.67744,1.28,243.9,50.58,0,Clear,0.1968,0,Safe
25.52267,92.34446,43.35,68.16,12.46,0,Clear,0.1004,0,Safe
22.67155,91.62964,122.99,57.7,65.34,3,Extreme Storm,0.5062,2,Warning
25.61546,89.31943,51.64,9.12,81.36,0,Clear,0.3254,1,Watch
24.11251,91.08808,45.08,287.52,48.56,0,Clear,0.3891,1,Watch
25.74004,96.02968,40.17,100.42,89.76,1,Light Rain,0.3798,1,Watch
28.93876,92.87362,0.95,12.94,16.66,2,Heavy Rain,0.1509,0,Safe
25.57442,94.96124,95.22,57.95,36.03,2,Heavy Rain,0.3651,1,Watch
25.5457,93.2815,14.59,82.26,48.82,1,Light Rain,0.2744,1,Watch
26.27617,91.67044,150.0,76.8,38.84,2,Heavy Rain,0.4879,1,Watch
26.7945,93.95288,0.05,358.77,98.46,2,Heavy Rain,0.5236,2,Warning
27.29988,90.08195,0.01,20.45,27.5,0,Clear,0.1092,0,Safe
27.46158,91.2222,23.68,32.67,24.98,0,Clear,0.1621,0,Safe
26.55683,88.84742,0.24,210.53,77.43,0,Clear,0.3903,1,Watch
25.14936,90.74317,12.68,2.98,68.55,0,Clear,0.1734,0,Safe
28.37218,94.20622,39.03,45.11,35.63,0,Clear,0.1697,0,Safe
26.56536,91.06118,10.39,21.61,42.12,2,Heavy Rain,0.2389,0,Safe
24.62459,92.40852,15.73,157.7,22.31,3,Extreme Storm,0.3208,1,Watch
26.54423,90.93188,2.14,232.09,75.45,2,Heavy Rain,0.3932,1,Watch
23.9585,90.33465,1.21,23.83,79.47,0,Clear,0.1897,0,Safe
27.74413,91.85789,14.16,46.68,82.76,2,Heavy Rain,0.311,1,Watch
27.71805,93.07783,25.01,30.64,57.41,1,Light Rain,0.2421,0,Safe
25.59601,91.31904,3.12,75.87,38.77,2,Heavy Rain,0.1839,0,Safe
28.99061,93.52996,0.68,78.05,23.45,3,Extreme Storm,0.2286,0,Safe
22.62188,90.8324,3.02,460.22,79.46,2,Heavy Rain,0.5081,2,Warning
25.73472,92.24011,21.2,114.3,59.28,1,Light Rain,0.2598,1,Watch
26.39895,97.19185,8.72,437.85,70.99,1,Light Rain,0.5246,2,Warning
26.74283,96.15309,10.45,25.7,72.62,2,Heavy Rain,0.246,0,Safe
26.05876,88.71381,2.11,8.24,78.85,0,Clear,0.1894,0,Safe
26.83884,95.62512,1.11,205.53,79.23,0,Clear,0.3319,1,Watch
28.70548,90.8856,1.06,69.82,72.39,1,Light Rain,0.3475,1,Watch
27.6764,94.4585,5.84,17.89,83.52,2,Heavy Rain,0.2449,0,Safe
25.72571,94.56432,1.05,252.46,41.93,0,Clear,0.2843,1,Watch
29.05174,91.10524,6.94,14.2,66.7,1,Light Rain,0.1801,0,Safe
24.74717,94.35311,19.82,8.77,76.8,1,Light Rain,0.2217,0,Safe
26.64086,91.95955,6.22,91.79,72.75,1,Light Rain,0.2518,1,Watch
21.68241,93.29015,1.62,8.45,62.07,1,Light Rain,0.1906,0,Safe
26.6254,95.08298,7.61,7.74,14.08,2,Heavy Rain,0.1771,0,Safe
26.23849,93.37899,16.06,22.19,75.57,2,Heavy Rain,0.3442,1,Watch
28.19338,92.98768,11.93,14.73,67.76,3,Extreme Storm,0.2808,1,Watch
27.78426,89.32359,0.25,83.23,74.23,0,Clear,0.2308,0,Safe
26.55381,90.93238,110.96,368.61,72.53,1,Light Rain,0.669,2,Warning
22.35508,95.11577,40.9,20.04,23.79,1,Light Rain,0.1766,0,Safe
24.85294,95.22501,21.72,132.36,31.28,0,Clear,0.1772,0,Safe
26.41248,94.88755,13.56,2.43,60.67,0,Clear,0.2023,0,Safe
26.24132,93.50506,8.14,107.48,36.17,1,Light Rain,0.2738,1,Watch
25.74866,97.2818,6.1,10.1,47.78,2,Heavy Rain,0.2453,0,Safe
22.01588,96.40137,1.06,20.63,54.59,0,Clear,0.2063,0,Safe
25.01233,89.42835,6.45,252.65,40.61,1,Light Rain,0.3085,1,Watch
23.93651,89.17793,64.76,7.82,20.8,2,Heavy Rain,0.1885,0,Safe
27.76608,93.55612,24.24,158.25,32.35,1,Light Rain,0.1801,0,Safe
25.79079,92.93546,41.46,196.99,25.4,0,Clear,0.181,0,Safe
23.6772,90.78057,0.43,270.45,22.94,3,Extreme Storm,0.3302,1,Watch
27.83843,93.0813,0.91,2.07,76.13,0,Clear,0.2135,0,Safe
24.18363,96.05522,42.64,95.44,79.52,0,Clear,0.3672,1,Watch
22.75512,90.58003,0.28,14.8,14.03,1,Light Rain,0.0885,0,Safe
26.59376,95.3919,8.81,239.53,54.54,0,Clear,0.2819,1,Watch
24.25957,94.03013,28.25,60.66,75.12,0,Clear,0.3015,1,Watch
21.61512,94.65173,1.26,115.29,56.62,1,Light Rain,0.2059,0,Safe
29.04326,93.66574,1.94,84.46,86.13,3,Extreme Storm,0.3307,1,Watch
26.03141,97.40658,5.49,7.64,57.23,1,Light Rain,0.2152,0,Safe
26.79837,95.00898,13.96,23.46,50.93,1,Light Rain,0.1503,0,Safe
26.24072,95.03612,13.44,443.55,14.3,3,Extreme Storm,0.4232,1,Watch
28.8677,88.31086,1.71,80.01,52.69,0,Clear,0.1488,0,Safe
26.14579,92.39038,15.78,587.48,26.53,1,Light Rain,0.5244,2,Warning
25.74204,92.49103,8.51,587.3,27.86,1,Light Rain,0.5322,2,Warning
26.22838,90.56157,2.61,93.46,86.48,1,Light Rain,0.3408,1,Watch
23.75903,96.46987,26.39,34.09,59.31,1,Light Rain,0.2251,0,Safe
25.08962,94.62709,18.96,1.62,80.57,1,Light Rain,0.2607,1,Watch
24.88455,91.11086,2.62,134.41,37.88,1,Light Rain,0.2514,1,Watch
25.75606,94.76996,54.88,55.94,85.22,3,Extreme Storm,0.4206,1,Watch
24.3017,90.18408,0.81,94.21,26.18,0,Clear,0.0931,0,Safe
22.88079,90.60981,52.35,360.5,79.84,2,Heavy Rain,0.5682,2,Warning
29.03936,90.70965,20.18,2.13,80.08,0,Clear,0.2109,0,Safe
22.84427,90.93005,6.98,7.31,14.7,1,Light Rain,0.0878,0,Safe
28.35074,94.10625,8.35,425.19,64.03,0,Clear,0.4564,1,Watch
23.86895,95.03482,54.02,13.25,78.98,3,Extreme Storm,0.3896,1,Watch
29.29802,90.33212,2.83,400.39,47.33,2,Heavy Rain,0.4246,1,Watch
22.51522,91.67842,15.3,0.23,28.01,1,Light Rain,0.0917,0,Safe
28.50236,89.60888,13.22,21.29,11.07,3,Extreme Storm,0.1899,0,Safe
26.86418,94.45579,35.75,9.34,20.11,2,Heavy Rain,0.1965,0,Safe
24.12262,93.62963,10.17,280.78,16.28,3,Extreme Storm,0.3274,1,Watch
23.93843,88.87559,0.77,8.26,27.32,2,Heavy Rain,0.1395,0,Safe
26.99577,92.68666,46.77,103.67,40.5,0,Clear,0.2968,1,Watch
29.33139,88.36322,1.67,51.66,26.47,2,Heavy Rain,0.1672,0,Safe
29.23922,89.74928,5.88,10.66,91.7,3,Extreme Storm,0.3459,1,Watch
27.27011,91.19036,34.96,94.63,56.78,0,Clear,0.3244,1,Watch
27.62493,91.03412,25.9,41.46,39.69,2,Heavy Rain,0.2795,1,Watch
25.62027,92.65737,1.58,600.0,26.05,0,Clear,0.4421,1,Watch
27.17047,91.14965,0.01,290.96,65.81,1,Light Rain,0.4347,1,Watch
28.96843,93.86549,1.94,95.24,52.75,0,Clear,0.1918,0,Safe
25.184,92.45216,71.68,375.39,47.5,1,Light Rain,0.4798,1,Watch
28.2406,97.24409,6.87,82.73,14.85,2,Heavy Rain,0.2226,0,Safe
23.06731,93.81119,1.11,252.19,10.59,0,Clear,0.1681,0,Safe
27.89149,90.9281,2.63,171.36,60.36,1,Light Rain,0.2825,1,Watch
23.0111,92.38554,17.47,18.22,77.64,2,Heavy Rain,0.2868,1,Watch
27.95696,93.18578,42.15,16.41,94.46,3,Extreme Storm,0.4988,1,Watch
24.39061,92.89168,0.03,495.83,51.78,0,Clear,0.422,1,Watch
26.96551,91.73511,1.16,22.19,71.0,0,Clear,0.1701,0,Safe
25.79539,92.02531,37.0,15.81,24.22,0,Clear,0.1191,0,Safe
21.84675,95.35589,6.31,7.88,77.32,0,Clear,0.2301,0,Safe
25.92856,93.97083,9.48,294.82,94.13,2,Heavy Rain,0.5116,2,Warning
28.83731,92.26914,35.93,97.91,28.55,3,Extreme Storm,0.2698,1,Watch
28.93809,91.63293,7.29,48.34,78.57,1,Light Rain,0.2991,1,Watch
27.67908,91.24494,85.83,108.97,82.84,1,Light Rain,0.5104,2,Warning
22.79927,91.71901,1.05,15.61,64.08,2,Heavy Rain,0.1741,0,Safe
26.94612,88.36129,33.11,417.46,66.71,0,Clear,0.473,1,Watch
25.72319,90.15252,19.55,29.99,39.99,0,Clear,0.173,0,Safe
22.74417,92.19807,28.38,56.78,95.04,2,Heavy Rain,0.3401,1,Watch
24.365,95.662,14.8,91.02,16.64,0,Clear,0.1207,0,Safe
22.99298,91.29709,14.48,40.5,20.24,1,Light Rain,0.1859,0,Safe
25.71428,91.4297,71.76,97.02,98.7,0,Clear,0.4559,1,Watch
28.67219,91.50715,36.18,187.38,69.3,3,Extreme Storm,0.4793,1,Watch
21.63872,89.59375,1.4,70.92,32.9,1,Light Rain,0.1951,0,Safe
25.60766,88.31796,1.22,30.18,44.98,1,Light Rain,0.1809,0,Safe
25.43698,97.34295,0.03,323.3,21.52,0,Clear,0.2559,1,Watch
27.57869,91.54852,0.95,207.29,11.43,0,Clear,0.2069,0,Safe
27.38446,92.74776,0.83,482.44,48.15,1,Light Rain,0.4577,1,Watch
28.58854,91.60903,0.74,147.29,41.25,3,Extreme Storm,0.2961,1,Watch
22.72683,90.02608,1.88,96.24,76.11,1,Light Rain,0.2247,0,Safe
25.71321,96.9934,97.75,114.1,34.9,2,Heavy Rain,0.3738,1,Watch
26.93407,95.25112,12.24,24.69,38.69,0,Clear,0.1367,0,Safe
24.21847,95.6461,4.26,16.86,68.7,0,Clear,0.1912,0,Safe
25.24685,91.93219,83.46,150.45,67.02,0,Clear,0.4439,1,Watch
22.3803,95.0021,1.12,4.89,60.04,1,Light Rain,0.171,0,Safe
22.61086,94.02799,0.32,71.9,44.47,3,Extreme Storm,0.2437,0,Safe
25.35114,95.11805,21.21,426.87,93.43,1,Light Rain,0.5652,2,Warning
26.96007,89.51238,11.03,245.17,28.41,2,Heavy Rain,0.3292,1,Watch
29.38016,91.94492,0.23,97.76,20.7,3,Extreme Storm,0.2792,1,Watch
25.56585,93.30595,1.71,186.78,43.78,1,Light Rain,0.1777,0,Safe
26.07631,90.32702,122.77,88.1,81.66,1,Light Rain,0.4813,1,Watch
27.10775,96.85175,1.05,267.68,51.4,0,Clear,0.2947,1,Watch
28.41651,89.07181,3.55,190.37,18.68,1,Light Rain,0.1276,0,Safe
24.26388,91.88523,9.27,47.11,49.97,2,Heavy Rain,0.2335,0,Safe
23.09159,88.97517,0.26,191.85,50.34,2,Heavy Rain,0.3067,1,Watch
29.33188,93.50151,1.36,93.41,24.75,2,Heavy Rain,0.1755,0,Safe
22.56518,90.5299,3.34,370.91,91.39,0,Clear,0.4372,1,Watch
26.59059,95.01591,16.18,456.29,49.66,0,Clear,0.4518,1,Watch
22.77019,92.7221,17.58,38.72,25.93,2,Heavy Rain,0.14,0,Safe
28.49357,93.75637,1.38,98.56,47.85,3,Extreme Storm,0.254,1,Watch
26.46873,88.88783,4.84,1.31,34.4,2,Heavy Rain,0.1536,0,Safe
25.41915,90.60226,16.72,520.62,15.4,0,Clear,0.4543,1,Watch
25.89035,97.36472,84.99,97.57,42.5,0,Clear,0.3294,1,Watch
25.67114,94.12958,15.52,99.32,36.66,3,Extreme Storm,0.3083,1,Watch
26.34311,89.79484,34.67,551.51,92.82,0,Clear,0.736,2,Warning
25.48497,92.35856,1.9,87.79,64.12,0,Clear,0.2396,0,Safe
25.80647,92.01759,9.43,12.89,41.76,1,Light Rain,0.1202,0,Safe
27.33067,95.61352,0.48,463.74,38.38,0,Clear,0.3834,1,Watch
23.97509,95.9799,0.2,42.99,10.09,0,Clear,0.0199,0,Safe
24.66608,91.76846,15.91,128.25,56.65,0,Clear,0.2482,0,Safe
27.58435,94.83809,0.97,56.31,43.25,3,Extreme Storm,0.2308,0,Safe
29.45314,93.70294,0.61,24.91,27.68,0,Clear,0.0491,0,Safe
26.41455,93.40811,2.03,14.28,26.97,3,Extreme Storm,0.2173,0,Safe
26.40441,91.03109,0.36,480.33,51.63,1,Light Rain,0.523,2,Warning
26.00581,94.49557,1.35,74.8,18.29,2,Heavy Rain,0.1717,0,Safe
22.27347,95.05967,1.57,102.11,11.32,3,Extreme Storm,0.1589,0,Safe
23.44356,96.11351,55.79,21.11,33.84,1,Light Rain,0.2298,0,Safe
27.35639,88.84428,1.75,179.8,48.33,2,Heavy Rain,0.2858,1,Watch
25.83798,91.27426,2.15,152.24,47.04,1,Light Rain,0.3074,1,Watch
26.65135,93.87274,14.24,58.22,98.13,1,Light Rain,0.2934,1,Watch
23.49944,91.23724,0.64,33.25,17.8,1,Light Rain,0.1274,0,Safe
22.43732,91.51801,99.89,180.63,71.99,3,Extreme Storm,0.5923,2,Warning
27.30091,93.29591,71.76,113.54,88.66,2,Heavy Rain,0.5195,2,Warning
24.13058,94.38173,0.03,266.11,67.73,0,Clear,0.3546,1,Watch
22.57421,95.81629,30.6,18.28,50.52,1,Light Rain,0.2096,0,Safe
27.74089,93.34739,96.5,123.44,48.4,3,Extreme Storm,0.5599,2,Warning
24.49778,93.11854,1.67,419.78,42.56,0,Clear,0.354,1,Watch
28.64526,88.10127,28.93,166.45,28.86,1,Light Rain,0.2934,1,Watch
26.80913,89.47459,1.23,222.28,63.39,1,Light Rain,0.3428,1,Watch
29.199,93.20486,0.86,48.19,11.55,0,Clear,0.0761,0,Safe
28.17935,92.82948,30.65,44.77,40.17,1,Light Rain,0.2282,0,Safe
21.85402,91.5922,48.44,42.43,21.28,2,Heavy Rain,0.1856,0,Safe
28.64923,89.47368,8.29,104.8,21.16,2,Heavy Rain,0.1496,0,Safe
22.54902,90.01027,97.98,86.17,36.61,1,Light Rain,0.2945,1,Watch
27.09953,90.5224,32.77,212.27,68.23,2,Heavy Rain,0.4155,1,Watch
26.92724,91.31572,53.49,25.02,87.22,1,Light Rain,0.3671,1,Watch
25.9597,92.28133,1.62,566.61,52.53,0,Clear,0.4843,1,Watch
27.25859,96.48432,34.9,1.68,32.84,2,Heavy Rain,0.1506,0,Safe
28.49328,94.47597,1.72,51.95,95.62,3,Extreme Storm,0.4133,1,Watch
22.77486,95.71279,37.27,487.48,19.43,0,Clear,0.3741,1,Watch
27.17789,92.41421,0.81,201.2,73.1,3,Extreme Storm,0.4374,1,Watch
21.73764,90.20999,20.17,86.17,45.26,3,Extreme Storm,0.2742,1,Watch
26.42518,90.56157,23.73,2.71,69.29,0,Clear,0.2633,1,Watch
25.77634,91.28333,1.55,258.09,86.31,3,Extreme Storm,0.4694,1,Watch
24.0947,89.80895,17.44,2.72,33.19,2,Heavy Rain,0.1101,0,Safe
26.21138,91.18175,67.8,600.0,30.83,1,Light Rain,0.6218,2,Warning
26.03554,93.9735,1.81,224.95,94.66,1,Light Rain,0.3894,1,Watch
22.52798,91.41832,0.65,39.17,89.17,2,Heavy Rain,0.3492,1,Watch
21.97528,96.52271,39.68,71.53,27.75,2,Heavy Rain,0.2631,1,Watch
26.94509,96.65317,44.08,62.79,65.99,0,Clear,0.2551,1,Watch
23.6707,92.47041,8.06,12.54,47.97,1,Light Rain,0.1349,0,Safe
25.4688,89.85195,1.75,8.18,14.3,2,Heavy Rain,0.0669,0,Safe
26.09675,89.72876,46.23,4.55,54.21,0,Clear,0.1922,0,Safe
25.78281,90.29275,40.91,327.52,77.61,3,Extreme Storm,0.6351,2,Warning
22.48884,91.90061,67.42,21.13,80.86,3,Extreme Storm,0.4229,1,Watch
25.11569,91.98701,19.82,83.35,12.44,2,Heavy Rain,0.2242,0,Safe
24.46101,88.42736,11.21,36.78,83.14,0,Clear,0.1918,0,Safe
26.21527,91.14369,4.99,142.99,54.92,3,Extreme Storm,0.2641,1,Watch
24.60409,95.61991,0.84,2.45,35.63,2,Heavy Rain,0.121,0,Safe
27.79236,93.95458,0.53,335.11,93.29,0,Clear,0.4838,1,Watch
26.96129,94.04944,9.98,7.52,71.92,1,Light Rain,0.2232,0,Safe
27.47469,92.41809,53.86,94.08,77.15,0,Clear,0.3809,1,Watch
26.58517,95.55195,1.91,448.56,68.92,0,Clear,0.5251,2,Warning
27.82539,94.93073,0.95,33.2,54.44,0,Clear,0.1215,0,Safe
23.00174,91.71222,1.92,47.36,56.45,1,Light Rain,0.2426,0,Safe
25.86231,89.15535,8.87,18.21,35.77,3,Extreme Storm,0.2719,1,Watch
26.26059,92.49583,18.6,105.26,50.61,0,Clear,0.269,1,Watch
22.92919,91.84421,16.3,394.22,56.36,2,Heavy Rain,0.4338,1,Watch
29.05999,89.32688,15.45,39.44,77.5,3,Extreme Storm,0.2716,1,Watch
26.43099,89.70925,57.18,16.89,70.98,2,Heavy Rain,0.3327,1,Watch
28.82718,94.1281,41.39,52.69,98.63,2,Heavy Rain,0.4009,1,Watch
26.11444,95.29965,0.21,227.77,73.5,3,Extreme Storm,0.4697,1,Watch
24.78165,92.09916,42.34,4.07,33.22,2,Heavy Rain,0.1843,0,Safe
26.50931,88.72823,1.2,101.38,46.46,2,Heavy Rain,0.269,1,Watch
27.12656,91.44865,31.77,94.82,28.71,0,Clear,0.1446,0,Safe
26.77216,91.48362,10.95,445.98,37.08,1,Light Rain,0.4554,1,Watch
23.69335,91.42499,6.49,26.45,18.64,1,Light Rain,0.0901,0,Safe
27.74517,89.88859,68.02,118.7,91.81,1,Light Rain,0.4697,1,Watch
26.37243,91.30289,32.23,197.83,10.41,1,Light Rain,0.2304,0,Safe
24.82368,93.4396,2.0,5.47,85.85,3,Extreme Storm,0.2333,0,Safe
21.87313,97.15341,0.19,12.54,54.49,3,Extreme Storm,0.2653,1,Watch
25.75124,91.57764,0.64,33.69,88.35,0,Clear,0.2912,1,Watch
28.6846,92.23665,9.17,112.49,61.11,1,Light Rain,0.243,0,Safe
23.11367,92.44806,7.94,103.31,35.8,3,Extreme Storm,0.304,1,Watch
26.76768,88.11879,3.38,42.14,37.82,1,Light Rain,0.1371,0,Safe
28.67773,92.22535,34.37,13.59,97.4,2,Heavy Rain,0.3225,1,Watch
25.28534,94.19513,23.12,89.73,94.6,1,Light Rain,0.3437,1,Watch
26.01783,88.08359,2.05,267.25,42.3,1,Light Rain,0.3133,1,Watch
27.63043,92.60437,39.2,24.54,13.4,1,Light Rain,0.0957,0,Safe
23.28229,90.07011,4.47,6.17,89.15,0,Clear,0.2884,1,Watch
25.93387,92.0003,7.91,130.98,58.41,3,Extreme Storm,0.2853,1,Watch
28.03379,92.3515,14.42,23.62,55.7,1,Light Rain,0.1907,0,Safe
25.66727,90.79979,4.86,0.56,89.46,1,Light Rain,0.2286,0,Safe
25.60935,94.22689,55.49,38.24,12.66,2,Heavy Rain,0.2705,1,Watch
28.52527,95.39459,43.39,46.05,50.54,1,Light Rain,0.2024,0,Safe
27.00149,95.01736,13.92,9.2,92.4,1,Light Rain,0.3267,1,Watch
27.74974,93.98162,1.05,438.45,78.99,3,Extreme Storm,0.5994,2,Warning
25.22872,92.66278,12.87,494.21,53.99,2,Heavy Rain,0.5026,2,Warning
24.33231,94.27185,9.89,464.29,58.6,3,Extreme Storm,0.5584,2,Warning
22.98224,92.67407,3.37,97.3,49.55,2,Heavy Rain,0.2537,1,Watch
27.77117,93.3727,8.61,177.79,24.59,2,Heavy Rain,0.2844,1,Watch
27.36505,91.12531,1.93,20.14,30.16,1,Light Rain,0.0996,0,Safe
26.96596,91.74326,1.06,123.75,65.73,0,Clear,0.2738,1,Watch
26.00281,92.25944,138.43,2.87,50.68,0,Clear,0.3613,1,Watch
22.2702,90.83941,11.16,80.04,40.61,2,Heavy Rain,0.2582,1,Watch
29.15361,90.9155,0.16,257.12,54.47,0,Clear,0.2726,1,Watch
27.05234,92.70139,54.02,32.53,49.05,3,Extreme Storm,0.3247,1,Watch
26.85966,92.62089,19.76,133.0,84.46,2,Heavy Rain,0.4038,1,Watch
23.87105,93.84053,11.83,235.09,77.41,0,Clear,0.3732,1,Watch
27.48865,90.90919,2.0,29.29,87.96,1,Light Rain,0.2745,1,Watch
26.62677,95.53188,47.88,234.57,12.47,2,Heavy Rain,0.4177,1,Watch
24.68588,88.17188,17.15,247.06,39.93,2,Heavy Rain,0.3827,1,Watch
27.34325,90.71296,0.42,22.86,75.94,2,Heavy Rain,0.3015,1,Watch
26.69436,88.16949,0.63,10.38,68.16,2,Heavy Rain,0.2549,1,Watch
24.15407,92.37694,15.32,17.13,88.95,0,Clear,0.2807,1,Watch
22.7317,94.47973,1.83,180.99,54.96,2,Heavy Rain,0.3357,1,Watch
26.50353,88.2806,11.14,0.93,76.93,2,Heavy Rain,0.3509,1,Watch
28.1921,97.22712,0.75,179.46,17.18,2,Heavy Rain,0.2281,0,Safe
26.3927,92.5843,4.8,115.33,76.97,0,Clear,0.3106,1,Watch
24.96318,94.83083,1.84,13.48,67.55,2,Heavy Rain,0.331,1,Watch
28.87241,96.49892,36.66,76.69,24.5,3,Extreme Storm,0.2996,1,Watch
22.5462,94.58934,36.79,111.22,70.82,1,Light Rain,0.3345,1,Watch
25.33878,96.81841,9.75,280.19,31.2,2,Heavy Rain,0.3183,1,Watch
26.83428,92.17546,1.71,18.4,96.22,1,Light Rain,0.2692,1,Watch
27.12305,96.67389,0.35,126.65,78.42,1,Light Rain,0.3301,1,Watch
24.83617,90.50048,12.06,7.59,22.17,1,Light Rain,0.1853,0,Safe
26.82384,93.26222,9.21,29.55,40.0,3,Extreme Storm,0.2592,1,Watch
29.19938,88.25133,74.01,469.52,63.39,0,Clear,0.5794,2,Warning
29.29412,96.38289,47.38,12.96,15.54,3,Extreme Storm,0.2143,0,Safe
29.24489,90.77177,5.49,42.7,63.98,2,Heavy Rain,0.2583,1,Watch
28.91465,96.60559,0.74,123.56,20.68,1,Light Rain,0.115,0,Safe
27.15362,93.14251,2.01,94.23,77.04,1,Light Rain,0.2738,1,Watch
28.20951,96.83564,1.49,486.85,13.64,1,Light Rain,0.3744,1,Watch
26.03672,91.21889,1.38,57.27,66.93,3,Extreme Storm,0.4189,1,Watch
25.25595,93.14609,10.49,53.62,23.37,0,Clear,0.1487,0,Safe
26.91667,92.20922,32.88,16.62,13.13,1,Light Rain,0.0891,0,Safe
26.5991,89.47317,1.88,46.28,95.21,0,Clear,0.2092,0,Safe
25.93507,91.17818,9.09,53.02,21.63,0,Clear,0.0523,0,Safe
26.02214,91.77275,0.49,39.94,64.35,2,Heavy Rain,0.3115,1,Watch
25.61845,90.59594,1.43,37.44,46.77,0,Clear,0.0903,0,Safe
