latitude,longitude,slope_degrees,elevation_m,land_use_code,land_use_label,soil_code,soil_label,susceptibility_score,is_susceptible
26.56046,94.12041,36.46,1475.2,4,Barren,2,Alluvial,0.5261,0
26.18276,96.17604,22.33,1091.6,1,Agriculture,4,Shale,0.4107,0
23.70986,91.09185,24.96,408.3,2,Degraded Forest,0,Granite/Gneiss,0.2557,0
24.63462,88.29111,19.57,843.2,3,Urban,3,Colluvial,0.3563,0
28.50063,95.63452,43.75,1812.8,3,Urban,1,Laterite,0.4966,0
25.49267,92.14645,47.24,1153.8,0,Dense Forest,0,Granite/Gneiss,0.3833,0
21.51839,96.52543,14.1,143.0,2,Degraded Forest,4,Shale,0.4457,0
28.82874,92.60908,33.85,2163.0,4,Barren,0,Granite/Gneiss,0.4395,0
28.16545,88.49968,41.89,1853.5,0,Dense Forest,3,Colluvial,0.4497,0
26.50171,90.99323,37.55,980.8,3,Urban,1,Laterite,0.4015,0
26.39754,91.10702,25.87,908.5,1,Agriculture,3,Colluvial,0.4525,0
25.66996,93.42756,16.89,812.2,0,Dense Forest,3,Colluvial,0.3264,0
25.52872,96.56485,22.64,1240.1,0,Dense Forest,3,Colluvial,0.3106,0
23.53575,93.59574,22.25,216.2,3,Urban,4,Shale,0.4705,0
28.00469,91.60767,35.75,1655.1,1,Agriculture,0,Granite/Gneiss,0.2923,0
24.76524,88.7529,35.86,800.7,1,Agriculture,3,Colluvial,0.4266,0
23.58419,88.1047,26.95,320.0,1,Agriculture,3,Colluvial,0.2938,0
24.12072,93.60443,25.64,739.4,1,Agriculture,1,Laterite,0.262,0
23.43917,94.5577,8.31,501.0,0,Dense Forest,2,Alluvial,0.1387,0
28.68897,90.60624,47.0,1878.9,2,Degraded Forest,3,Colluvial,0.608,1
26.83561,94.33409,50.84,975.1,2,Degraded Forest,3,Colluvial,0.5603,1
24.82761,91.02042,34.38,670.0,0,Dense Forest,1,Laterite,0.3119,0
22.0795,88.6335,11.91,55.7,1,Agriculture,0,Granite/Gneiss,0.1078,0
26.20366,89.46546,31.55,1290.7,2,Degraded Forest,0,Granite/Gneiss,0.3729,0
22.48759,92.9754,22.38,274.7,0,Dense Forest,1,Laterite,0.1859,0
26.82449,88.94492,46.06,1534.2,3,Urban,1,Laterite,0.4543,0
27.4504,89.1559,31.67,1359.1,1,Agriculture,2,Alluvial,0.3045,0
24.08564,93.08365,20.97,725.9,0,Dense Forest,2,Alluvial,0.3219,0
28.04775,96.97482,39.21,1870.1,1,Agriculture,4,Shale,0.4473,0
22.33482,96.26026,17.09,50.0,1,Agriculture,3,Colluvial,0.3081,0
26.30703,92.0297,39.37,1187.4,0,Dense Forest,1,Laterite,0.4381,0
26.37105,91.50528,35.36,1189.7,0,Dense Forest,0,Granite/Gneiss,0.1875,0
24.79495,92.00162,16.18,683.8,0,Dense Forest,3,Colluvial,0.3172,0
28.82195,96.04484,37.2,1714.7,1,Agriculture,3,Colluvial,0.4754,0
25.64079,88.18968,25.5,1094.1,1,Agriculture,3,Colluvial,0.3591,0
26.62258,90.84339,16.49,1103.3,3,Urban,3,Colluvial,0.4717,0
24.01537,90.75715,31.87,677.0,2,Degraded Forest,1,Laterite,0.3823,0
25.94988,90.89534,32.75,897.3,3,Urban,2,Alluvial,0.5462,0
27.21172,88.03911,32.09,1344.3,2,Degraded Forest,3,Colluvial,0.5238,0
22.92436,96.36338,27.56,606.2,1,Agriculture,1,Laterite,0.1927,0
24.93194,95.76402,30.28,1067.3,2,Degraded Forest,2,Alluvial,0.45,0
29.18976,91.40181,33.55,2064.8,1,Agriculture,0,Granite/Gneiss,0.3272,0
25.67173,94.86115,35.52,1018.3,1,Agriculture,2,Alluvial,0.4143,0
25.65271,94.5527,41.56,969.0,1,Agriculture,2,Alluvial,0.3688,0
26.14564,90.04777,31.3,1292.9,3,Urban,2,Alluvial,0.4487,0
26.14498,96.58879,31.88,1378.5,2,Degraded Forest,2,Alluvial,0.4286,0
25.79463,90.51645,31.97,1083.0,1,Agriculture,2,Alluvial,0.445,0
26.02683,89.62134,22.23,1421.0,0,Dense Forest,4,Shale,0.4671,0
23.379,90.55908,23.18,664.9,1,Agriculture,3,Colluvial,0.3529,0
25.10346,89.3721,21.38,796.6,0,Dense Forest,3,Colluvial,0.3564,0
26.49568,90.44714,33.68,1134.0,4,Barren,1,Laterite,0.5108,0
21.94719,90.90893,18.0,192.5,1,Agriculture,2,Alluvial,0.2301,0
28.03786,94.08646,43.76,1256.9,0,Dense Forest,0,Granite/Gneiss,0.2306,0
28.64679,90.5398,46.34,1597.3,0,Dense Forest,0,Granite/Gneiss,0.2087,0
28.68723,88.12713,34.53,1945.3,0,Dense Forest,1,Laterite,0.2441,0
26.96847,91.79749,37.01,1599.4,0,Dense Forest,2,Alluvial,0.3496,0
25.66608,97.2832,38.27,1094.6,3,Urban,2,Alluvial,0.5102,0
21.59044,90.96207,6.11,211.2,3,Urban,4,Shale,0.5118,0
24.04725,93.56201,38.51,611.1,4,Barren,3,Colluvial,0.6252,1
23.7793,90.76676,15.77,484.8,2,Degraded Forest,1,Laterite,0.2175,0
25.16986,91.6463,41.78,1039.8,2,Degraded Forest,3,Colluvial,0.5978,1
24.75501,89.67744,19.57,744.4,4,Barren,2,Alluvial,0.5056,0
25.52267,92.34446,29.64,1343.2,4,Barren,3,Colluvial,0.6222,1
22.67155,91.62964,17.85,445.3,3,Urban,2,Alluvial,0.4269,0
25.61546,89.31943,19.5,1115.0,3,Urban,0,Granite/Gneiss,0.3202,0
24.11251,91.08808,30.38,475.9,2,Degraded Forest,3,Colluvial,0.4758,0
25.74004,96.02968,36.9,590.3,0,Dense Forest,2,Alluvial,0.2396,0
28.93876,92.87362,47.85,1862.7,1,Agriculture,4,Shale,0.6294,1
25.57442,94.96124,28.29,917.4,2,Degraded Forest,1,Laterite,0.3527,0
25.5457,93.2815,24.56,1207.1,1,Agriculture,3,Colluvial,0.4569,0
26.27617,91.67044,41.7,992.1,3,Urban,2,Alluvial,0.6723,1
26.7945,93.95288,36.56,1185.0,3,Urban,1,Laterite,0.393,0
27.29988,90.08195,30.7,1628.9,2,Degraded Forest,3,Colluvial,0.5494,0
27.46158,91.2222,39.07,1528.7,0,Dense Forest,3,Colluvial,0.4223,0
26.55683,88.84742,20.57,1037.5,1,Agriculture,3,Colluvial,0.3762,0
25.14936,90.74317,29.55,927.9,0,Dense Forest,0,Granite/Gneiss,0.2556,0
28.37218,94.20622,46.02,2027.0,1,Agriculture,1,Laterite,0.4313,0
26.56536,91.06118,32.56,1268.4,2,Degraded Forest,0,Granite/Gneiss,0.3032,0
24.62459,92.40852,32.4,773.4,0,Dense Forest,1,Laterite,0.4021,0
26.54423,90.93188,40.42,1414.0,0,Dense Forest,3,Colluvial,0.4191,0
23.9585,90.33465,26.42,723.6,1,Agriculture,2,Alluvial,0.3279,0
27.74413,91.85789,52.56,1793.7,3,Urban,3,Colluvial,0.7267,1
27.71805,93.07783,49.15,1650.1,0,Dense Forest,2,Alluvial,0.4639,0
25.59601,91.31904,35.38,1202.9,3,Urban,2,Alluvial,0.5564,1
28.99061,93.52996,45.93,2083.8,1,Agriculture,2,Alluvial,0.489,0
22.62188,90.8324,17.16,292.6,0,Dense Forest,1,Laterite,0.1017,0
25.73472,92.24011,25.7,933.1,2,Degraded Forest,2,Alluvial,0.4223,0
26.39895,97.19185,39.75,933.1,4,Barren,0,Granite/Gneiss,0.4018,0
26.74283,96.15309,33.07,1237.5,1,Agriculture,3,Colluvial,0.4876,0
26.05876,88.71381,23.98,864.0,2,Degraded Forest,4,Shale,0.4079,0
26.83884,95.62512,28.6,1374.3,3,Urban,3,Colluvial,0.5481,0
28.70548,90.8856,36.66,1598.5,3,Urban,2,Alluvial,0.4827,0
27.6764,94.4585,52.19,1682.2,0,Dense Forest,2,Alluvial,0.4556,0
25.72571,94.56432,37.63,1206.5,2,Degraded Forest,2,Alluvial,0.475,0
29.05174,91.10524,43.59,1721.2,4,Barren,1,Laterite,0.5241,0
24.74717,94.35311,30.49,1025.9,2,Degraded Forest,1,Laterite,0.3196,0
26.64086,91.95955,38.52,1286.5,3,Urban,4,Shale,0.6354,1
21.68241,93.29015,8.74,50.0,1,Agriculture,0,Granite/Gneiss,0.0666,0
26.6254,95.08298,24.88,1055.5,1,Agriculture,2,Alluvial,0.2574,0
26.23849,93.37899,41.18,1021.3,2,Degraded Forest,4,Shale,0.612,1
28.19338,92.98768,29.3,1608.1,1,Agriculture,2,Alluvial,0.334,0
27.78426,89.32359,38.43,1428.1,3,Urban,3,Colluvial,0.5465,0
26.55381,90.93238,28.18,1131.3,4,Barren,3,Colluvial,0.583,1
22.35508,95.11577,19.97,408.6,3,Urban,2,Alluvial,0.4033,0
24.85294,95.22501,25.55,1011.8,4,Barren,3,Colluvial,0.5881,1
26.41248,94.88755,37.69,1081.6,1,Agriculture,1,Laterite,0.3826,0
26.24132,93.50506,14.29,996.8,3,Urban,3,Colluvial,0.4717,0
25.74866,97.2818,39.9,1308.8,1,Agriculture,0,Granite/Gneiss,0.2643,0
22.01588,96.40137,22.82,761.3,0,Dense Forest,1,Laterite,0.1348,0
25.01233,89.42835,36.26,701.9,2,Degraded Forest,3,Colluvial,0.6024,1
23.93651,89.17793,31.31,826.4,1,Agriculture,2,Alluvial,0.4242,0
27.76608,93.55612,41.01,1482.1,4,Barren,3,Colluvial,0.6665,1
25.79079,92.93546,25.96,1200.6,1,Agriculture,1,Laterite,0.3548,0
23.6772,90.78057,26.67,399.3,4,Barren,3,Colluvial,0.527,0
27.83843,93.0813,41.09,1275.8,0,Dense Forest,0,Granite/Gneiss,0.2424,0
24.18363,96.05522,32.08,479.3,3,Urban,4,Shale,0.5993,1
22.75512,90.58003,24.68,269.6,3,Urban,2,Alluvial,0.3196,0
26.59376,95.3919,34.86,1199.2,2,Degraded Forest,1,Laterite,0.34,0
24.25957,94.03013,28.81,909.9,1,Agriculture,3,Colluvial,0.413,0
21.61512,94.65173,19.61,50.0,3,Urban,4,Shale,0.4073,0
29.04326,93.66574,51.99,1669.7,1,Agriculture,4,Shale,0.544,0
26.03141,97.40658,45.88,1535.7,2,Degraded Forest,1,Laterite,0.4041,0
26.79837,95.00898,39.65,1302.8,2,Degraded Forest,3,Colluvial,0.5214,0
26.24072,95.03612,36.99,1223.7,0,Dense Forest,2,Alluvial,0.4016,0
28.8677,88.31086,40.84,1906.8,0,Dense Forest,3,Colluvial,0.4245,0
26.14579,92.39038,29.68,1040.5,1,Agriculture,2,Alluvial,0.4812,0
25.74204,92.49103,25.1,1050.8,4,Barren,2,Alluvial,0.5195,0
26.22838,90.56157,7.13,1099.4,1,Agriculture,4,Shale,0.3985,0
23.75903,96.46987,16.76,591.7,3,Urban,4,Shale,0.429,0
25.08962,94.62709,27.08,1076.3,2,Degraded Forest,3,Colluvial,0.4385,0
24.88455,91.11086,25.24,996.5,4,Barren,3,Colluvial,0.5404,0
25.75606,94.76996,34.61,601.2,1,Agriculture,3,Colluvial,0.5605,1
24.3017,90.18408,19.07,930.0,0,Dense Forest,0,Granite/Gneiss,0.1038,0
22.88079,90.60981,14.1,341.5,3,Urban,3,Colluvial,0.422,0
29.03936,90.70965,26.36,1875.3,2,Degraded Forest,3,Colluvial,0.4489,0
22.84427,90.93005,23.81,320.9,1,Agriculture,1,Laterite,0.2221,0
28.35074,94.10625,33.59,1631.1,1,Agriculture,3,Colluvial,0.4434,0
23.86895,95.03482,18.16,896.1,0,Dense Forest,3,Colluvial,0.3333,0
29.29802,90.33212,48.76,1921.8,1,Agriculture,4,Shale,0.6159,1
22.51522,91.67842,11.75,581.3,2,Degraded Forest,2,Alluvial,0.2991,0
28.50236,89.60888,44.3,1665.3,2,Degraded Forest,2,Alluvial,0.5126,0
26.86418,94.45579,25.46,1276.0,1,Agriculture,4,Shale,0.4748,0
24.12262,93.62963,24.67,692.5,1,Agriculture,1,Laterite,0.2128,0
23.93843,88.87559,19.27,394.8,0,Dense Forest,3,Colluvial,0.2772,0
26.99577,92.68666,33.48,798.3,2,Degraded Forest,4,Shale,0.5759,1
29.33139,88.36322,56.46,1705.9,2,Degraded Forest,3,Colluvial,0.591,1
29.23922,89.74928,30.91,2046.8,0,Dense Forest,4,Shale,0.4736,0
27.27011,91.19036,48.02,1682.4,0,Dense Forest,2,Alluvial,0.4662,0
27.62493,91.03412,30.62,1077.6,0,Dense Forest,1,Laterite,0.2157,0
25.62027,92.65737,37.4,1284.4,4,Barren,1,Laterite,0.5951,1
27.17047,91.14965,44.8,1257.4,2,Degraded Forest,3,Colluvial,0.5524,1
28.96843,93.86549,46.45,1495.1,1,Agriculture,0,Granite/Gneiss,0.3224,0
25.184,92.45216,19.07,1140.7,1,Agriculture,3,Colluvial,0.4761,0
28.2406,97.24409,42.46,1515.5,4,Barren,1,Laterite,0.5361,0
23.06731,93.81119,41.35,975.8,2,Degraded Forest,4,Shale,0.4699,0
27.89149,90.9281,39.06,1403.4,0,Dense Forest,1,Laterite,0.2209,0
23.0111,92.38554,19.86,384.7,1,Agriculture,2,Alluvial,0.2996,0
27.95696,93.18578,37.64,1357.5,3,Urban,3,Colluvial,0.5536,1
24.39061,92.89168,29.96,780.4,1,Agriculture,3,Colluvial,0.3813,0
26.96551,91.73511,34.8,1489.2,1,Agriculture,2,Alluvial,0.3837,0
25.79539,92.02531,33.38,720.4,4,Barren,4,Shale,0.6452,1
21.84675,95.35589,13.96,309.2,4,Barren,2,Alluvial,0.3852,0
25.92856,93.97083,23.32,1014.7,4,Barren,1,Laterite,0.4712,0
28.83731,92.26914,61.09,1578.7,0,Dense Forest,2,Alluvial,0.4431,0
28.93809,91.63293,42.12,1493.3,0,Dense Forest,3,Colluvial,0.4448,0
27.67908,91.24494,63.76,1686.0,1,Agriculture,2,Alluvial,0.5401,0
22.79927,91.71901,23.27,449.7,3,Urban,3,Colluvial,0.5223,0
26.94612,88.36129,40.22,1209.0,2,Degraded Forest,2,Alluvial,0.5054,0
25.72319,90.15252,28.36,1206.1,3,Urban,0,Granite/Gneiss,0.3045,0
22.74417,92.19807,14.92,485.9,4,Barren,1,Laterite,0.3337,0
24.365,95.662,23.45,918.2,3,Urban,4,Shale,0.499,0
22.99298,91.29709,13.94,764.0,0,Dense Forest,3,Colluvial,0.2499,0
25.71428,91.4297,23.41,1091.7,0,Dense Forest,1,Laterite,0.3229,0
28.67219,91.50715,56.17,2100.2,1,Agriculture,0,Granite/Gneiss,0.3973,0
21.63872,89.59375,21.92,416.7,1,Agriculture,1,Laterite,0.2518,0
25.60766,88.31796,42.39,1180.9,0,Dense Forest,3,Colluvial,0.3395,0
25.43698,97.34295,38.76,647.6,3,Urban,0,Granite/Gneiss,0.3889,0
27.57869,91.54852,32.98,1489.7,0,Dense Forest,2,Alluvial,0.3504,0
27.38446,92.74776,24.75,1473.3,2,Degraded Forest,1,Laterite,0.394,0
28.58854,91.60903,37.9,1738.0,3,Urban,3,Colluvial,0.5478,0
22.72683,90.02608,20.34,354.1,0,Dense Forest,0,Granite/Gneiss,0.1431,0
25.71321,96.9934,39.95,1177.2,0,Dense Forest,1,Laterite,0.2999,0
26.93407,95.25112,34.94,1478.5,0,Dense Forest,3,Colluvial,0.4044,0
24.21847,95.6461,48.93,377.2,0,Dense Forest,2,Alluvial,0.3507,0
25.24685,91.93219,25.59,1214.0,2,Degraded Forest,3,Colluvial,0.5363,0
22.3803,95.0021,23.03,50.0,2,Degraded Forest,1,Laterite,0.225,0
22.61086,94.02799,14.38,268.8,2,Degraded Forest,2,Alluvial,0.2749,0
25.35114,95.11805,32.69,789.0,1,Agriculture,1,Laterite,0.2699,0
26.96007,89.51238,34.47,1184.2,1,Agriculture,3,Colluvial,0.4318,0
29.38016,91.94492,42.56,2090.3,2,Degraded Forest,0,Granite/Gneiss,0.3626,0
25.56585,93.30595,25.3,1039.1,0,Dense Forest,0,Granite/Gneiss,0.191,0
26.07631,90.32702,33.34,1266.2,0,Dense Forest,1,Laterite,0.3035,0
27.10775,96.85175,42.72,1488.1,3,Urban,2,Alluvial,0.5245,0
28.41651,89.07181,33.14,1273.2,1,Agriculture,2,Alluvial,0.3738,0
24.26388,91.88523,24.98,610.3,3,Urban,2,Alluvial,0.4622,0
23.09159,88.97517,24.91,607.8,0,Dense Forest,2,Alluvial,0.2456,0
29.33188,93.50151,49.83,1993.5,0,Dense Forest,0,Granite/Gneiss,0.3207,0
22.56518,90.5299,33.9,50.0,1,Agriculture,1,Laterite,0.3194,0
26.59059,95.01591,38.72,1451.4,3,Urban,0,Granite/Gneiss,0.368,0
22.77019,92.7221,16.56,509.0,3,Urban,0,Granite/Gneiss,0.2161,0
28.49357,93.75637,36.68,1481.0,0,Dense Forest,0,Granite/Gneiss,0.2346,0
26.46873,88.88783,28.99,1299.7,4,Barren,1,Laterite,0.448,0
25.41915,90.60226,24.61,936.0,1,Agriculture,3,Colluvial,0.4119,0
25.89035,97.36472,33.19,1186.2,0,Dense Forest,3,Colluvial,0.3491,0
25.67114,94.12958,34.01,678.5,0,Dense Forest,2,Alluvial,0.3011,0
26.34311,89.79484,39.76,1119.2,1,Agriculture,3,Colluvial,0.4421,0
25.48497,92.35856,35.26,1232.8,1,Agriculture,4,Shale,0.6095,1
25.80647,92.01759,41.12,1176.7,0,Dense Forest,2,Alluvial,0.4729,0
27.33067,95.61352,31.51,1570.2,4,Barren,1,Laterite,0.4265,0
23.97509,95.9799,37.37,610.2,2,Degraded Forest,4,Shale,0.4894,0
24.66608,91.76846,21.84,925.2,3,Urban,3,Colluvial,0.5513,1
27.58435,94.83809,40.6,1436.4,2,Degraded Forest,3,Colluvial,0.5271,0
29.45314,93.70294,43.27,1704.5,2,Degraded Forest,2,Alluvial,0.5774,1
26.41455,93.40811,33.24,1155.3,1,Agriculture,2,Alluvial,0.4185,0
26.40441,91.03109,38.77,1494.3,2,Degraded Forest,2,Alluvial,0.4589,0
26.00581,94.49557,20.39,1340.3,4,Barren,3,Colluvial,0.4924,0
22.27347,95.05967,11.25,75.6,2,Degraded Forest,1,Laterite,0.2179,0
23.44356,96.11351,28.28,453.8,1,Agriculture,3,Colluvial,0.3774,0
27.35639,88.84428,36.94,1232.8,0,Dense Forest,4,Shale,0.4594,0
25.83798,91.27426,29.21,1111.9,4,Barren,2,Alluvial,0.5793,1
26.65135,93.87274,25.35,1458.5,0,Dense Forest,1,Laterite,0.267,0
23.49944,91.23724,20.5,956.2,3,Urban,3,Colluvial,0.5499,0
22.43732,91.51801,23.96,50.0,1,Agriculture,1,Laterite,0.2737,0
27.30091,93.29591,32.25,1576.9,1,Agriculture,4,Shale,0.4667,0
24.13058,94.38173,35.78,690.3,2,Degraded Forest,3,Colluvial,0.4624,0
22.57421,95.81629,27.64,268.3,0,Dense Forest,0,Granite/Gneiss,0.0383,0
27.74089,93.34739,35.6,1317.1,1,Agriculture,2,Alluvial,0.3943,0
24.49778,93.11854,21.49,1130.5,0,Dense Forest,3,Colluvial,0.3407,0
28.64526,88.10127,19.68,1381.9,2,Degraded Forest,1,Laterite,0.2915,0
26.80913,89.47459,26.29,1196.6,0,Dense Forest,0,Granite/Gneiss,0.1334,0
29.199,93.20486,34.76,1905.7,0,Dense Forest,2,Alluvial,0.3157,0
28.17935,92.82948,28.6,1693.5,3,Urban,3,Colluvial,0.4626,0
21.85402,91.5922,16.04,429.0,1,Agriculture,1,Laterite,0.179,0
28.64923,89.47368,44.31,1532.4,0,Dense Forest,3,Colluvial,0.4701,0
22.54902,90.01027,33.45,460.9,2,Degraded Forest,2,Alluvial,0.3675,0
27.09953,90.5224,36.53,1347.3,1,Agriculture,0,Granite/Gneiss,0.3041,0
26.92724,91.31572,19.08,1329.2,1,Agriculture,1,Laterite,0.2354,0
25.9597,92.28133,25.74,1011.5,4,Barren,1,Laterite,0.4844,0
27.25859,96.48432,41.48,1428.1,2,Degraded Forest,4,Shale,0.6462,1
28.49328,94.47597,40.57,1645.0,0,Dense Forest,4,Shale,0.4752,0
22.77486,95.71279,26.64,315.6,2,Degraded Forest,1,Laterite,0.3005,0
27.17789,92.41421,32.18,1272.5,0,Dense Forest,2,Alluvial,0.3399,0
21.73764,90.20999,25.11,228.0,0,Dense Forest,4,Shale,0.3792,0
26.42518,90.56157,35.44,942.0,4,Barren,2,Alluvial,0.5794,1
25.77634,91.28333,33.21,1023.7,1,Agriculture,1,Laterite,0.3941,0
24.0947,89.80895,25.93,530.3,3,Urban,0,Granite/Gneiss,0.2613,0
26.21138,91.18175,26.55,1135.5,0,Dense Forest,3,Colluvial,0.3889,0
26.03554,93.9735,31.55,1098.5,0,Dense Forest,2,Alluvial,0.3493,0
22.52798,91.41832,21.21,504.7,1,Agriculture,3,Colluvial,0.3755,0
21.97528,96.52271,5.58,338.7,1,Agriculture,2,Alluvial,0.1681,0
26.94509,96.65317,36.06,1383.5,2,Degraded Forest,1,Laterite,0.4143,0
23.6707,92.47041,32.86,623.0,2,Degraded Forest,1,Laterite,0.3372,0
25.4688,89.85195,33.35,954.8,2,Degraded Forest,4,Shale,0.5899,1
26.09675,89.72876,43.18,1092.4,2,Degraded Forest,4,Shale,0.6245,1
25.78281,90.29275,34.32,714.1,2,Degraded Forest,3,Colluvial,0.4866,0
22.48884,91.90061,11.53,469.2,3,Urban,0,Granite/Gneiss,0.1984,0
25.11569,91.98701,34.88,966.8,1,Agriculture,2,Alluvial,0.3824,0
24.46101,88.42736,16.98,1006.3,3,Urban,2,Alluvial,0.3674,0
26.21527,91.14369,31.01,1050.0,1,Agriculture,2,Alluvial,0.4612,0
24.60409,95.61991,24.43,1050.5,2,Degraded Forest,4,Shale,0.4181,0
27.79236,93.95458,33.17,1477.4,3,Urban,0,Granite/Gneiss,0.3179,0
26.96129,94.04944,54.51,1214.2,0,Dense Forest,3,Colluvial,0.4761,0
27.47469,92.41809,36.82,1753.4,1,Agriculture,1,Laterite,0.2647,0
26.58517,95.55195,48.55,1316.9,4,Barren,2,Alluvial,0.5197,0
27.82539,94.93073,41.47,1857.4,1,Agriculture,3,Colluvial,0.5766,1
23.00174,91.71222,14.06,472.0,3,Urban,2,Alluvial,0.376,0
25.86231,89.15535,28.08,1243.0,0,Dense Forest,0,Granite/Gneiss,0.2246,0
26.26059,92.49583,32.54,1376.9,2,Degraded Forest,2,Alluvial,0.4877,0
22.92919,91.84421,17.63,365.3,3,Urban,4,Shale,0.514,0
29.05999,89.32688,41.16,1870.2,1,Agriculture,2,Alluvial,0.4175,0
26.43099,89.70925,38.08,1240.3,1,Agriculture,0,Granite/Gneiss,0.3296,0
28.82718,94.1281,45.4,1915.1,0,Dense Forest,3,Colluvial,0.5232,0
26.11444,95.29965,37.82,925.2,0,Dense Forest,1,Laterite,0.2446,0
24.78165,92.09916,39.52,958.6,1,Agriculture,1,Laterite,0.4026,0
26.50931,88.72823,30.01,1411.2,3,Urban,2,Alluvial,0.4402,0
27.12656,91.44865,45.01,1229.4,4,Barren,1,Laterite,0.5307,0
26.77216,91.48362,45.92,1109.9,2,Degraded Forest,2,Alluvial,0.5417,0
23.69335,91.42499,33.58,261.8,3,Urban,3,Colluvial,0.5196,0
27.74517,89.88859,24.34,1920.9,2,Degraded Forest,1,Laterite,0.2665,0
26.37243,91.30289,47.65,1050.0,2,Degraded Forest,2,Alluvial,0.5783,1
24.82368,93.4396,22.37,1131.4,3,Urban,0,Granite/Gneiss,0.2963,0
21.87313,97.15341,3.0,142.4,1,Agriculture,2,Alluvial,0.1944,0
25.75124,91.57764,45.13,1276.2,1,Agriculture,0,Granite/Gneiss,0.4154,0
28.6846,92.23665,46.05,1832.7,0,Dense Forest,1,Laterite,0.3245,0
23.11367,92.44806,25.49,883.5,3,Urban,1,Laterite,0.3262,0
26.76768,88.11879,32.1,1574.4,0,Dense Forest,0,Granite/Gneiss,0.1815,0
28.67773,92.22535,43.37,1757.6,0,Dense Forest,1,Laterite,0.3894,0
25.28534,94.19513,28.08,1013.7,1,Agriculture,2,Alluvial,0.318,0
26.01783,88.08359,26.95,1252.3,4,Barren,2,Alluvial,0.4461,0
27.63043,92.60437,38.17,2015.6,3,Urban,1,Laterite,0.4706,0
23.28229,90.07011,22.59,514.6,1,Agriculture,1,Laterite,0.2258,0
25.93387,92.0003,21.05,839.1,2,Degraded Forest,3,Colluvial,0.4694,0
28.03379,92.3515,39.95,1619.0,4,Barren,3,Colluvial,0.5941,1
25.66727,90.79979,16.33,909.5,1,Agriculture,2,Alluvial,0.3472,0
25.60935,94.22689,45.77,1066.9,1,Agriculture,4,Shale,0.5643,1
28.52527,95.39459,40.52,1910.9,2,Degraded Forest,4,Shale,0.6569,1
27.00149,95.01736,27.06,1438.7,1,Agriculture,0,Granite/Gneiss,0.1852,0
27.74974,93.98162,42.54,1387.6,4,Barren,1,Laterite,0.4903,0
25.22872,92.66278,23.01,898.4,3,Urban,4,Shale,0.6607,1
24.33231,94.27185,25.39,524.0,2,Degraded Forest,0,Granite/Gneiss,0.2209,0
22.98224,92.67407,24.2,688.6,2,Degraded Forest,2,Alluvial,0.3307,0
27.77117,93.3727,30.38,1675.1,4,Barren,4,Shale,0.6642,1
27.36505,91.12531,52.59,1202.0,0,Dense Forest,3,Colluvial,0.4954,0
26.96596,91.74326,51.86,1834.0,0,Dense Forest,0,Granite/Gneiss,0.3209,0
26.00281,92.25944,27.68,1069.7,0,Dense Forest,3,Colluvial,0.4225,0
22.2702,90.83941,8.9,332.4,2,Degraded Forest,1,Laterite,0.2218,0
29.15361,90.9155,39.46,1754.6,3,Urban,4,Shale,0.6492,1
27.05234,92.70139,32.01,1433.3,2,Degraded Forest,1,Laterite,0.3964,0
26.85966,92.62089,43.98,1324.7,2,Degraded Forest,2,Alluvial,0.4925,0
23.87105,93.84053,19.79,354.0,1,Agriculture,3,Colluvial,0.3032,0
27.48865,90.90919,28.16,1682.1,0,Dense Forest,1,Laterite,0.2759,0
26.62677,95.53188,35.04,1087.9,0,Dense Forest,1,Laterite,0.2504,0
24.68588,88.17188,15.02,1000.2,2,Degraded Forest,0,Granite/Gneiss,0.185,0
27.34325,90.71296,45.46,1368.4,3,Urban,2,Alluvial,0.5746,1
26.69436,88.16949,39.28,1281.4,3,Urban,4,Shale,0.6939,1
24.15407,92.37694,20.15,793.6,0,Dense Forest,1,Laterite,0.1538,0
22.7317,94.47973,15.69,404.6,0,Dense Forest,0,Granite/Gneiss,0.0643,0
26.50353,88.2806,35.75,1374.6,3,Urban,3,Colluvial,0.5481,0
28.1921,97.22712,31.27,1464.1,0,Dense Forest,0,Granite/Gneiss,0.1957,0
26.3927,92.5843,27.04,1408.2,1,Agriculture,2,Alluvial,0.381,0
24.96318,94.83083,26.18,673.1,0,Dense Forest,1,Laterite,0.2058,0
28.87241,96.49892,32.1,1576.2,2,Degraded Forest,2,Alluvial,0.439,0
22.5462,94.58934,15.29,451.2,1,Agriculture,1,Laterite,0.1809,0
25.33878,96.81841,20.81,1173.6,0,Dense Forest,0,Granite/Gneiss,0.1073,0
26.83428,92.17546,46.41,1357.0,2,Degraded Forest,3,Colluvial,0.5587,1
27.12305,96.67389,32.86,1663.6,1,Agriculture,1,Laterite,0.3718,0
24.83617,90.50048,19.94,683.9,0,Dense Forest,3,Colluvial,0.4369,0
26.82384,93.26222,40.36,1064.8,2,Degraded Forest,3,Colluvial,0.5149,0
29.19938,88.25133,38.84,2000.0,3,Urban,1,Laterite,0.4477,0
29.29412,96.38289,35.41,1878.1,0,Dense Forest,4,Shale,0.492,0
29.24489,90.77177,51.14,2003.8,0,Dense Forest,1,Laterite,0.3783,0
28.91465,96.60559,40.22,1562.7,0,Dense Forest,3,Colluvial,0.4217,0
27.15362,93.14251,42.93,1283.4,1,Agriculture,2,Alluvial,0.38,0
28.20951,96.83564,40.04,1958.2,3,Urban,1,Laterite,0.4325,0
